published_date;list_id;age_group;amazon_product_url;article_chapter_link;author;book_image;book_image_width;book_image_height;book_review_link;book_uri;contributor;contributor_note;created_date;description;first_chapter_link;price;primary_isbn10;primary_isbn13;publisher;rank;rank_last_week;sunday_review_link;title;updated_date;weeks_on_list
2021-10-31;2;;https://www.amazon.com/dp/168451259X?tag=NYTBSREV-20;;Mollie Hemingway;https://storage.googleapis.com/du-prd/books/images/9781684512591.jpg;331;500;;nyt://book/2a310c55-69ce-5db6-bd96-fb2c201d969a;by Mollie Hemingway;;2021-10-20 22:13:26;The senior editor at the Federalist gives her assessment of the outcome of the 2020 presidential election.;;0.00;168451259X;9781684512591;Regnery;14;0;;RIGGED;2021-10-20 22:17:53;1
2021-10-31;2;;https://www.amazon.com/dp/154164753X?tag=NYTBSREV-20;;Victor Davis Hanson;https://storage.googleapis.com/du-prd/books/images/9781541647534.jpg;323;500;;nyt://book/6fe6d68b-eaa1-5e8f-96d8-02845131b03d;by Victor Davis Hanson;;2021-10-20 22:13:26;The author of “The Case for Trump” gives his take on globalization and tribalism.;;0.00;154164753X;9781541647534;Basic;15;7;;THE DYING CITIZEN;2021-10-20 22:17:53;2
2021-11-07;1;;https://www.amazon.com/dp/0385546025?tag=NYTBSREV-20;;John Grisham;https://storage.googleapis.com/du-prd/books/images/9780385546027.jpg;329;500;;nyt://book/8b6146c8-a02e-5f1a-beb8-aaa91fcdbc6a;by John Grisham;;2021-10-27 22:17:20;The second book in the Whistler series. Investigator Lacy Stoltz goes after a serial killer and closes in on a sitting judge.;;0.00;0385546025;9780385546027;Doubleday;1;0;;THE JUDGE'S LIST;2021-10-27 22:21:43;1
2021-11-07;1;;https://www.amazon.com/dp/0735222355?tag=NYTBSREV-20;;Amor Towles;https://storage.googleapis.com/du-prd/books/images/9780735222359.jpg;331;500;;nyt://book/43839b1f-c8cc-5ef4-8893-bd85582906a4;by Amor Towles;;2021-10-27 22:17:20;Two friends who escaped from a juvenile work farm take Emmett Watson on an unexpected journey to New York City in 1954.;;0.00;0735222355;9780735222359;Viking;2;3;;THE LINCOLN HIGHWAY;2021-10-27 22:21:43;3
2021-11-07;1;;https://www.amazon.com/dp/1538728621?tag=NYTBSREV-20;;Nicholas Sparks;https://storage.googleapis.com/du-prd/books/images/9781538728628.jpg;330;500;;nyt://book/28cad580-eb4e-512f-a790-9fd5eddd45d4;by Nicholas Sparks;;2021-10-27 22:17:20;Maggie Dawes, a renowned travel photographer, struggles with a medical diagnosis over Christmas.;;0.00;1538728621;9781538728628;Grand Central;3;2;;THE WISH;2021-10-27 22:21:43;4
2021-11-07;1;;https://www.amazon.com/dp/198217367X?tag=NYTBSREV-20;;Hillary Rodham Clinton and Louise Penny;https://storage.googleapis.com/du-prd/books/images/9781982173678.jpg;331;500;;nyt://book/ee38f9b9-6787-5e00-b068-7d2f712aa3fd;by Hillary Rodham Clinton and Louise Penny;;2021-10-27 22:17:20;In the wake of the previous administration’s mishandling of international affairs, the new Secretary of State Ellen Adams confronts interconnected global threats.;;0.00;198217367X;9781982173678;Simon & Schuster, St. Martin's;4;1;;STATE OF TERROR;2021-10-27 22:21:43;2
2021-11-07;1;;https://www.amazon.com/dp/1982168439?tag=NYTBSREV-20;;Anthony Doerr;https://storage.googleapis.com/du-prd/books/images/9781982168438.jpg;331;500;;nyt://book/d7de00f6-afc5-58c4-b106-0dcb33c8eed9;by Anthony Doerr;;2021-10-27 22:17:20;An interconnected cast of dreamers and outsiders are in dangerous and disparate settings past, present and future.;;0.00;1982168439;9781982168438;Scribner;5;4;;CLOUD CUCKOO LAND;2021-10-27 22:21:44;4
2021-11-07;1;;https://www.amazon.com/dp/1984818813?tag=NYTBSREV-20;;Debbie Macomber;https://storage.googleapis.com/du-prd/books/images/9781984818812.jpg;342;500;;nyt://book/0657f9ae-a3ef-5328-affc-539ffc3dfe3a;by Debbie Macomber;;2021-10-27 22:17:20;A special letter to Santa brings about hope, love and second chances for Lindy Carmichael.;;0.00;1984818813;9781984818812;Ballantine;6;0;;DEAR SANTA;2021-10-27 22:21:44;1
2021-11-07;1;;https://www.amazon.com/dp/1250220254?tag=NYTBSREV-20;;Liane Moriarty;https://storage.googleapis.com/du-prd/books/images/9781250220257.jpg;329;500;;nyt://book/49a3b4e2-4c03-5363-be9f-b3f5e80ddc6a;by Liane Moriarty;;2021-10-27 22:17:20;The Delaney siblings suspect their father of causing the disappearance of their mother.;;0.00;1250220254;9781250220257;Holt;7;5;;APPLES NEVER FALL;2021-10-27 22:21:44;6
2021-11-07;1;;https://www.amazon.com/dp/0812989430?tag=NYTBSREV-20;;Elizabeth Strout;https://storage.googleapis.com/du-prd/books/images/9780812989434.jpg;333;500;;nyt://book/7bd40d77-ad37-59d0-b2b9-3955d9a15d80;by Elizabeth Strout;;2021-10-27 22:17:20;Lucy Barton joins her ex-husband on a trip to look into a family secret.;;0.00;0812989430;9780812989434;Random House;8;0;;OH WILLIAM!;2021-10-27 22:21:44;1
2021-11-07;1;;https://www.amazon.com/dp/1501171348?tag=NYTBSREV-20;;Laura Dave;https://storage.googleapis.com/du-prd/books/images/9781501171345.jpg;331;500;;nyt://book/b38ae769-e873-5272-bb5a-c58a35162db1;by Laura Dave;;2021-10-27 22:17:20;Hannah Hall discovers truths about her missing husband and bonds with his daughter from a previous relationship.;;0.00;1501171348;9781501171345;Simon & Schuster;9;7;;THE LAST THING HE TOLD ME;2021-10-27 22:21:44;25
2021-11-07;1;;https://www.amazon.com/dp/0593490592?tag=NYTBSREV-20;;John Le Carré;https://storage.googleapis.com/du-prd/books/images/9780593490594.jpg;331;500;;nyt://book/325d46cd-2ab6-5093-888b-10a01a6983e8;by John Le Carré;;2021-10-27 22:17:20;A London spy chief’s investigation brings him to a quiet seaside town where Julian Lawndsley has relocated and opened a bookstore.;;0.00;0593490592;9780593490594;Viking;10;6;;SILVERVIEW;2021-10-27 22:21:44;2
2021-11-07;1;;https://www.amazon.com/dp/1982173610?tag=NYTBSREV-20;;Stephen King;https://storage.googleapis.com/du-prd/books/images/9781982173616.jpg;327;500;;nyt://book/718759e4-3da8-561f-bd45-c0b5e1769e06;by Stephen King;;2021-10-27 22:17:20;A killer for hire who only takes out bad guys seeks redemption as he does one final job.;;0.00;1982173610;9781982173616;Scribner;11;11;;BILLY SUMMERS;2021-10-27 22:21:44;12
2021-11-07;1;;https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20;;Matt Haig;https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg;331;500;;nyt://book/60d0ee2d-3d05-50c9-a484-050d17a2308e;by Matt Haig;;2021-10-27 22:17:21;Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.;;0.00;0525559477;9780525559474;Viking;12;13;;THE MIDNIGHT LIBRARY;2021-10-27 22:21:44;46
2021-11-07;1;;https://www.amazon.com/dp/0374181179?tag=NYTBSREV-20;;Jonathan Franzen;https://storage.googleapis.com/du-prd/books/images/9780374181178.jpg;333;500;;nyt://book/a8a06aec-3cbc-5104-a35b-161fd68075f7;by Jonathan Franzen;;2021-10-27 22:17:21;Members of a Midwestern family find themselves at a pivotal moment of moral crisis in 1971.;;0.00;0374181179;9780374181178;Farrar, Straus & Giroux;13;12;;CROSSROADS;2021-10-27 22:21:44;3
2021-11-07;1;;https://www.amazon.com/dp/0385545134?tag=NYTBSREV-20;;Colson Whitehead;https://storage.googleapis.com/du-prd/books/images/9780385545136.jpg;329;500;;nyt://book/429ead69-c906-5e12-8372-4af272f75460;by Colson Whitehead;;2021-10-27 22:17:21;Ray Carney, a family man who sells furniture on 125th Street, gets a new clientele made up of vicious and unsavory characters.;;0.00;0385545134;9780385545136;Doubleday;14;9;;HARLEM SHUFFLE;2021-10-27 22:21:44;6
2021-11-07;1;;https://www.amazon.com/dp/1984821520?tag=NYTBSREV-20;;Danielle Steel;https://storage.googleapis.com/du-prd/books/images/9781984821522.jpg;328;500;;nyt://book/c4337533-9195-5d2f-8dd8-02c874ff89cd;by Danielle Steel;;2021-10-27 22:17:21;The working relationship between a man and woman from different worlds develops into something new for them.;;0.00;1984821520;9781984821522;Delacorte;15;10;;THE BUTLER;2021-10-27 22:21:44;3
2021-11-07;2;;https://www.amazon.com/dp/0063039540?tag=NYTBSREV-20;;Bret Baier with Catherine Whitney;https://storage.googleapis.com/du-prd/books/images/9780063039544.jpg;329;500;;nyt://book/c319a644-4f43-5b03-ace8-00b8b5cd3066;by Bret Baier with Catherine Whitney;;2021-10-27 22:17:23;The Fox News chief political anchor recounts challenges faced by Ulysses S. Grant.;;0.00;0063039540;9780063039544;Custom House;1;2;;TO RESCUE THE REPUBLIC;2021-10-27 22:21:47;2
2021-11-07;2;;https://www.amazon.com/dp/0063076098?tag=NYTBSREV-20;;Dave Grohl;https://storage.googleapis.com/du-prd/books/images/9780063076099.jpg;331;500;;nyt://book/93914c6c-1313-51de-aa16-047a120720a9;by Dave Grohl;;2021-10-27 22:17:23;A memoir by the musician known for his work with Foo Fighters and Nirvana.;;0.00;0063076098;9780063076099;Dey Street;2;1;;THE STORYTELLER;2021-10-27 22:21:47;3
2021-11-07;2;;https://www.amazon.com/dp/1250765781?tag=NYTBSREV-20;;Dave Quinn;https://storage.googleapis.com/du-prd/books/images/9781250765789.jpg;331;500;;nyt://book/83c00890-728f-5788-a275-a167e6135cee;by Dave Quinn;;2021-10-27 22:17:23;An oral history of the reality TV franchise “The Real Housewives.”;;0.00;1250765781;9781250765789;Andy Cohen;3;0;;NOT ALL DIAMONDS AND ROSÉ;2021-10-27 22:21:47;1
2021-11-07;2;;https://www.amazon.com/dp/059323152X?tag=NYTBSREV-20;;Adam Schiff;https://storage.googleapis.com/du-prd/books/images/9780593231524.jpg;329;500;;nyt://book/470683d3-b599-5c07-9c4c-f551f03818c5;by Adam Schiff;;2021-10-27 22:17:23;The congressman from California describes risks to our democracy and the resurgence of autocracy.;;0.00;059323152X;9780593231524;Random House;4;5;;MIDNIGHT IN WASHINGTON;2021-10-27 22:21:47;2
2021-11-07;2;;https://www.amazon.com/dp/1982182911?tag=NYTBSREV-20;;Bob Woodward and Robert Costa;https://storage.googleapis.com/du-prd/books/images/9781982182915.jpg;331;500;;nyt://book/5b8877d2-6e29-5a65-a6ca-6cfcb8c5efe4;by Bob Woodward and Robert Costa;;2021-10-27 22:17:23;The Washington Post journalists detail the dangers and challenges during the transition to the Biden presidency.;;0.00;1982182911;9781982182915;Simon & Schuster;5;4;;PERIL;2021-10-27 22:21:47;5
2021-11-07;2;;https://www.amazon.com/dp/006306524X?tag=NYTBSREV-20;;Ron Howard and Clint Howard;https://storage.googleapis.com/du-prd/books/images/9780063065246.jpg;329;500;;nyt://book/1277bba4-aa5d-57e1-aecf-bc35b32051a2;by Ron Howard and Clint Howard;;2021-10-27 22:17:23;The Howard brothers credit their success in Hollywood to their Midwestern parents, Rance and Jean.;;0.00;006306524X;9780063065246;Morrow;6;3;;THE BOYS;2021-10-27 22:21:47;2
2021-11-07;2;;https://www.amazon.com/dp/1982168013?tag=NYTBSREV-20;;Stanley Tucci;https://storage.googleapis.com/du-prd/books/images/9781982168018.jpg;331;500;;nyt://book/71e4d06f-0b48-5f21-93a5-5ed7f4e69eae;by Stanley Tucci;;2021-10-27 22:17:23;The award-winning actor reflects on his career, Italian-American heritage, meals and mishaps.;;0.00;1982168013;9781982168018;Gallery;7;7;;TASTE;2021-10-27 22:21:47;3
2021-11-07;2;;https://www.amazon.com/dp/030692370X?tag=NYTBSREV-20;;Frank Feranna and Nikki Sixx;https://storage.googleapis.com/du-prd/books/images/9780306923708.jpg;331;500;;nyt://book/45ee1337-4fa0-5306-bb8e-38de2312421a;by Frank Feranna and Nikki Sixx;;2021-10-27 22:17:23;The founding member of Mötley Crüe chronicles his journey to finding his rock persona and years of sobriety.;;0.00;030692370X;9780306923708;Hachette;8;0;;THE FIRST 21;2021-10-27 22:21:47;1
2021-11-07;2;;https://www.amazon.com/dp/0759554269?tag=NYTBSREV-20;;James Patterson and Matt Eversmann with Chris Mooney;https://storage.googleapis.com/du-prd/books/images/9780759554269.jpg;323;500;;nyt://book/766ea012-6c56-5f32-abbf-d86e85e76ae3;by James Patterson and Matt Eversmann with Chris Mooney;;2021-10-27 22:17:24;A collection of stories from people working in big-city and small-town hospitals.;;0.00;0759554269;9780759554269;Little, Brown;9;11;;E.R. NURSES;2021-10-27 22:21:47;2
2021-11-07;2;;https://www.amazon.com/dp/150113597X?tag=NYTBSREV-20;;Mark R. Levin;https://storage.googleapis.com/du-prd/books/images/9781501135972.jpg;324;500;;nyt://book/e8a3040f-9bf9-5980-b61c-b4d2602cd1f4;by Mark R. Levin;;2021-10-27 22:17:24;The Fox News host gives his take on the Green New Deal, critical race theory and social activism.;;0.00;150113597X;9781501135972;Threshold Editions;10;9;;AMERICAN MARXISM;2021-10-27 22:21:47;15
2021-11-07;2;;https://www.amazon.com/dp/0062964615?tag=NYTBSREV-20;;Anderson Cooper and Katherine Howe;https://storage.googleapis.com/du-prd/books/images/9780062964618.jpg;329;500;;nyt://book/1181e7a7-dc31-5080-a309-a6f11ed90d8a;by Anderson Cooper and Katherine Howe;;2021-10-27 22:17:24;The CNN host and descendant of the Vanderbilt family charts the rise and fall of this American dynasty.;;0.00;0062964615;9780062964618;Harper;11;8;;VANDERBILT;2021-10-27 22:21:47;5
2021-11-07;2;;https://www.amazon.com/dp/0935112960?tag=NYTBSREV-20;;the Beatles;https://storage.googleapis.com/du-prd/books/images/9780935112962.jpg;417;500;;nyt://book/e97c3817-0cfa-5c58-9490-2e31afc95c00;by the Beatles;;2021-10-27 22:17:24;The story of the making of the band’s final album, gathered from transcripts of their conversations.;;0.00;0935112960;9780935112962;Callaway;12;6;;THE BEATLES: GET BACK;2021-10-27 22:21:47;2
2021-11-07;2;;https://www.amazon.com/dp/1250784093?tag=NYTBSREV-20;;Jane Goodall and Douglas Abrams with Gail Hudson;https://storage.googleapis.com/du-prd/books/images/9781250784094.jpg;331;500;;nyt://book/65ecbd9e-35d7-5232-b8a3-74974d138a57;by Jane Goodall and Douglas Abrams with Gail Hudson;;2021-10-27 22:17:24;The naturalist explores an element of human nature during a time of multiple crises in areas of health, climate and politics.;;0.00;1250784093;9781250784094;Celadon;13;0;;THE BOOK OF HOPE;2021-10-27 22:21:47;1
2021-11-07;2;;https://www.amazon.com/dp/1101984694?tag=NYTBSREV-20;;Nick Offerman;https://storage.googleapis.com/du-prd/books/images/9781101984697.jpg;331;500;;nyt://book/41296d86-031a-5fb6-bfeb-9ceccd5a287e;by Nick Offerman;;2021-10-27 22:17:24;The actor and humorist shares stories and observations from three quests taken in the outdoors.;;0.00;1101984694;9781101984697;Dutton;14;13;;WHERE THE DEER AND THE ANTELOPE PLAY;2021-10-27 22:21:47;2
2021-11-07;2;;https://www.amazon.com/dp/1419751433?tag=NYTBSREV-20;;Questlove with Ben Greenman;https://storage.googleapis.com/du-prd/books/images/9781419751431.jpg;356;500;;nyt://book/92389f79-7369-5a61-85c0-4a3b30776e93;by Questlove with Ben Greenman;;2021-10-27 22:17:24;The Grammy Award-winning musician examines Black identity, pop culture and American history over the past 50 years.;;0.00;1419751433;9781419751431;Abrams Image;15;0;;MUSIC IS HISTORY;2021-10-27 22:21:47;1
2021-11-14;1;;https://www.amazon.com/dp/0385546025?tag=NYTBSREV-20;;John Grisham;https://storage.googleapis.com/du-prd/books/images/9780385546027.jpg;329;500;;nyt://book/8b6146c8-a02e-5f1a-beb8-aaa91fcdbc6a;by John Grisham;;2021-11-03 22:01:22;The second book in the Whistler series. Investigator Lacy Stoltz goes after a serial killer and closes in on a sitting judge.;;0.00;0385546025;9780385546027;Doubleday;1;1;;THE JUDGE'S LIST;2021-11-04 14:49:52;2
2021-11-14;1;;https://www.amazon.com/dp/1984818503?tag=NYTBSREV-20;;Lee Child and Andrew Child;https://storage.googleapis.com/du-prd/books/images/9781984818508.jpg;331;500;;nyt://book/d6f5e37b-916e-56d4-b13f-4029f0176a96;by Lee Child and Andrew Child;;2021-11-03 22:01:22;The 26th book in the Jack Reacher series. Reacher helps an F.B.I. agent look for her missing brother and takes on a foe named Dendoncker.;;0.00;1984818503;9781984818508;Delacorte;2;0;;BETTER OFF DEAD;2021-11-04 14:49:52;1
2021-11-14;1;;https://www.amazon.com/dp/1538728621?tag=NYTBSREV-20;;Nicholas Sparks;https://storage.googleapis.com/du-prd/books/images/9781538728628.jpg;330;500;;nyt://book/28cad580-eb4e-512f-a790-9fd5eddd45d4;by Nicholas Sparks;;2021-11-03 22:01:22;Maggie Dawes, a renowned travel photographer, struggles with a medical diagnosis over Christmas.;;0.00;1538728621;9781538728628;Grand Central;3;3;;THE WISH;2021-11-04 14:49:52;5
2021-11-14;1;;https://www.amazon.com/dp/0735222355?tag=NYTBSREV-20;;Amor Towles;https://storage.googleapis.com/du-prd/books/images/9780735222359.jpg;331;500;;nyt://book/43839b1f-c8cc-5ef4-8893-bd85582906a4;by Amor Towles;;2021-11-03 22:01:22;Two friends who escaped from a juvenile work farm take Emmett Watson on an unexpected journey to New York City in 1954.;;0.00;0735222355;9780735222359;Viking;4;2;;THE LINCOLN HIGHWAY;2021-11-04 14:49:52;4
2021-11-14;1;;https://www.amazon.com/dp/198217367X?tag=NYTBSREV-20;;Hillary Rodham Clinton and Louise Penny;https://storage.googleapis.com/du-prd/books/images/9781982173678.jpg;331;500;;nyt://book/ee38f9b9-6787-5e00-b068-7d2f712aa3fd;by Hillary Rodham Clinton and Louise Penny;;2021-11-03 22:01:22;In the wake of the previous administration’s mishandling of international affairs, the new Secretary of State Ellen Adams confronts interconnected global threats.;;0.00;198217367X;9781982173678;Simon & Schuster, St. Martin's;5;4;;STATE OF TERROR;2021-11-04 14:49:52;3
2021-11-14;1;;https://www.amazon.com/dp/1982168439?tag=NYTBSREV-20;;Anthony Doerr;https://storage.googleapis.com/du-prd/books/images/9781982168438.jpg;331;500;;nyt://book/d7de00f6-afc5-58c4-b106-0dcb33c8eed9;by Anthony Doerr;;2021-11-03 22:01:22;An interconnected cast of dreamers and outsiders are in dangerous and disparate settings past, present and future.;;0.00;1982168439;9781982168438;Scribner;6;5;;CLOUD CUCKOO LAND;2021-11-04 14:49:52;5
2021-11-14;1;;https://www.amazon.com/dp/1250220254?tag=NYTBSREV-20;;Liane Moriarty;https://storage.googleapis.com/du-prd/books/images/9781250220257.jpg;329;500;;nyt://book/49a3b4e2-4c03-5363-be9f-b3f5e80ddc6a;by Liane Moriarty;;2021-11-03 22:01:22;The Delaney siblings suspect their father of causing the disappearance of their mother.;;0.00;1250220254;9781250220257;Holt;7;7;;APPLES NEVER FALL;2021-11-04 14:49:52;7
2021-11-14;1;;https://www.amazon.com/dp/1501171348?tag=NYTBSREV-20;;Laura Dave;https://storage.googleapis.com/du-prd/books/images/9781501171345.jpg;331;500;;nyt://book/b38ae769-e873-5272-bb5a-c58a35162db1;by Laura Dave;;2021-11-03 22:01:22;Hannah Hall discovers truths about her missing husband and bonds with his daughter from a previous relationship.;;0.00;1501171348;9781501171345;Simon & Schuster;8;9;;THE LAST THING HE TOLD ME;2021-11-04 14:49:52;26
2021-11-14;1;;https://www.amazon.com/dp/1982173610?tag=NYTBSREV-20;;Stephen King;https://storage.googleapis.com/du-prd/books/images/9781982173616.jpg;327;500;;nyt://book/718759e4-3da8-561f-bd45-c0b5e1769e06;by Stephen King;;2021-11-03 22:01:22;A killer for hire who only takes out bad guys seeks redemption as he does one final job.;;0.00;1982173610;9781982173616;Scribner;9;11;;BILLY SUMMERS;2021-11-04 14:49:52;13
